,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
4398,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",42,4.0,"['145 Great Rd', 'Acton, MA 01720']",01720,Acton,"{'latitude': 42.4832101, 'longitude': -71.4152791}",(978) 266-8908,[]
4403,TJ's Neighborhood Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",24,5.0,"['818 Waverly St', 'Framingham, MA 01702']",01702,Framingham,"{'latitude': 42.27305, 'longitude': -71.43213}",(508) 665-6793,[]
4405,Hannaford Supermarket,"[{'alias': 'grocery', 'title': 'Grocery'}]",34,3.5,"['175 Coliseum Ave', 'Nashua, NH 03060']",03060,Nashua,"{'latitude': 42.7604688236657, 'longitude': -71.4988055148554}",(603) 889-3700,[]
4407,Sunnycrest Farms,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'pickyourown', 'title': 'Pick Your Own Farms'}]",27,4.5,"['59 High Range Rd', 'Londonderry, NH 03053']",03053,Londonderry,"{'latitude': 42.845596, 'longitude': -71.399325}",(603) 432-7753,[]
4534,Price Chopper,"[{'alias': 'grocery', 'title': 'Grocery'}]",41,3.5,"['167 W Main St', 'Hopkinton, MA 01748']",01748,Hopkinton,"{'latitude': 42.20932, 'longitude': -71.552193}",(508) 497-8819,[]
4538,The Natural Market,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",17,3.5,"['148 Main St', 'Groton, MA 01450']",01450,Groton,"{'latitude': 42.60758, 'longitude': -71.56954}",(978) 448-5075,[]
4540,Concord Food Co-op,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}]",38,3.5,"['24 S Main St', 'Concord, NH 03301']",03301,Concord,"{'latitude': 43.20323176682, 'longitude': -71.5354116261005}",(603) 225-6840,[]
4637,Cambridge Naturals,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",156,4.0,"['23 White St', 'Cambridge, MA 02140']",02140,Cambridge,"{'latitude': 42.389531, 'longitude': -71.118988}",(617) 492-4452,[]
4643,Pemberton Farms,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'grocery', 'title': 'Grocery'}]",251,4.0,"['2225 Massachusetts Ave', 'Cambridge, MA 02140']",02140,Cambridge,"{'latitude': 42.3938285, 'longitude': -71.1257731}",(617) 491-2244,"['pickup', 'delivery']"
4647,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",82,3.0,"['40 Railroad St', 'Andover, MA 01810']",01810,Andover,"{'latitude': 42.66094, 'longitude': -71.144555}",(978) 749-6664,[]
4652,Arax Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",108,4.5,"['585 Mount Auburn St', 'Watertown, MA 02472']",02472,Watertown,"{'latitude': 42.3703606, 'longitude': -71.1591682}",(617) 924-3399,[]
4653,Red Lentil Vegetarian & Vegan Restaurant,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",693,4.0,"['600 Mt Auburn St', 'Watertown, MA 02472']",02472,Watertown,"{'latitude': 42.370995, 'longitude': -71.1585523}",(617) 972-9188,"['pickup', 'delivery']"
4655,Happy Market & Spirits,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",19,4.5,"['128 S St', 'Jamaica Plain, MA 02130']",02130,Jamaica Plain,"{'latitude': 42.30569, 'longitude': -71.11455}",(617) 524-9536,[]
4656,Wholesome Fresh,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beverage_stores', 'title': 'Beverage Store'}]",29,3.5,"['60 Church St', 'Cambridge, MA 02138']",02138,Cambridge,"{'latitude': 42.3740499, 'longitude': -71.1210399}",(617) 945-5384,"['pickup', 'delivery']"
4668,Allandale Farm,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'christmastrees', 'title': 'Christmas Trees'}]",65,4.0,"['259 Allandale Rd', 'Brookline, MA 02467']",02467,Brookline,"{'latitude': 42.30212854980517, 'longitude': -71.1399046}",(617) 524-1531,[]
4672,Wegmans,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",260,3.5,"['200 Boylston St', 'Chestnut Hill, MA 02467']",02467,Chestnut Hill,"{'latitude': 42.31914211490169, 'longitude': -71.1756738028269}",(617) 762-2000,[]
4679,H Mart - Burlington,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'food_court', 'title': 'Food Court'}]",470,4.0,"['3 Old Concord Rd.', 'Burlington, MA 01803']",01803,Burlington,"{'latitude': 42.4731967643089, 'longitude': -71.2085919620295}",(781) 221-4570,[]
4681,Wegmans,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cafes', 'title': 'Cafes'}]",176,4.0,"['169 University Ave', 'Westwood, MA 02090']",02090,Westwood,"{'latitude': 42.206633, 'longitude': -71.154617}",(781) 234-0300,[]
4683,Something Sweet Without Wheat,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",42,3.5,"['19 Sixth Rd', 'Woburn, MA 01801']",01801,Woburn,"{'latitude': 42.51169, 'longitude': -71.147013}",(781) 281-2003,['delivery']
4693,Freerange Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",20,4.0,"['325 Rivers Edge Dr', 'Ste 200', 'Medford, MA 02155']",02155,Medford,"{'latitude': 42.410634, 'longitude': -71.0753703}",(781) 874-1483,[]
4703,Fruit Center Marketplace,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",87,4.0,"['10 Bassett St', 'Milton, MA 02186']",02186,Milton,"{'latitude': 42.26006, 'longitude': -71.04092}",(617) 696-5274,[]
4727,Natural Food Exchange,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",32,4.0,"['343 Main St', 'Reading, MA 01867']",01867,Reading,"{'latitude': 42.518352, 'longitude': -71.103029}",(781) 944-8498,[]
4728,SPROUT,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",1,5.0,"['47 L St', 'South Boston, MA 02127']",02127,South Boston,"{'latitude': 42.33691, 'longitude': -71.03578}",(617) 315-7047,[]
4729,Jennifer Lee's Gourmet Bakery,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vegan', 'title': 'Vegan'}]",86,3.5,"['100 Hanover St', 'Boston, MA 02108']",02108,Boston,"{'latitude': 42.3619511, 'longitude': -71.057115}",(978) 414-5180,['delivery']
4731,Green Street Natural Foods,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",19,5.0,"['164 Green St', 'Melrose, MA 02176']",02176,Melrose,"{'latitude': 42.4657, 'longitude': -71.05971}",(781) 662-7741,[]
4736,Daily Table - Dorchester,"[{'alias': 'grocery', 'title': 'Grocery'}]",42,4.5,"['450 Washington St', 'Boston, MA 02124']",02124,Boston,"{'latitude': 42.2958772337461, 'longitude': -71.0720614576721}",(617) 506-0219,[]
4743,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",47,3.0,"['160 Littleton Rd', 'Westford, MA 01886']",01886,Westford,"{'latitude': 42.567798, 'longitude': -71.420638}",(978) 303-2900,[]
4744,Idylwilde Farm,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",107,3.5,"['366 Central St', 'Acton, MA 01720']",01720,Acton,"{'latitude': 42.483771, 'longitude': -71.477898}",(978) 263-5943,[]
4745,Roche Bros. - Acton,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'catering', 'title': 'Caterers'}]",33,3.0,"['387 Massachusetts Ave', 'Acton, MA 01720']",01720,Acton,"{'latitude': 42.475406, 'longitude': -71.448856}",(978) 263-0404,[]
4747,Verrill Farm,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",116,4.0,"['11 Wheeler Rd', 'Concord, MA 01742']",01742,Concord,"{'latitude': 42.424927578723, 'longitude': -71.374054276184}",(978) 369-4494,"['pickup', 'delivery']"
4748,Market Basket,"[{'alias': 'grocery', 'title': 'Grocery'}]",38,3.0,"['261 Daniel Webster Hwy', 'Nashua, NH 03060']",03060,Nashua,"{'latitude': 42.70765, 'longitude': -71.44168}",(603) 888-1120,[]
4749,Big Apple Market and Deli,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",14,3.0,"['294 Littleton Rd', 'Westford, MA 01886']",01886,Westford,"{'latitude': 42.5549545288086, 'longitude': -71.4403305053711}",(978) 850-4124,"['pickup', 'delivery']"
4775,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",53,4.0,"['51 Middlesex Tpke', 'Burlington, MA 01803']",01803,Burlington,"{'latitude': 42.47352, 'longitude': -71.21121}",(781) 273-2310,[]
4781,Wagon Wheel,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",105,4.0,"['927 Waltham St', 'Lexington, MA 02421']",02421,Lexington,"{'latitude': 42.4178371, 'longitude': -71.2315447}",(781) 862-2112,['delivery']
4786,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",74,3.0,"['170 Great Rd', 'Bedford, MA 01730']",01730,Bedford,"{'latitude': 42.491232, 'longitude': -71.273584}",(781) 275-8264,[]
4787,Whole Foods Market,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",35,3.5,"['536 Boston Post Rd', 'Sudbury, MA 01776']",01776,Sudbury,"{'latitude': 42.3612, 'longitude': -71.4318}",(508) 358-7700,[]
4788,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",48,3.5,"['442 Washington St', 'Wellesley, MA 02482']",02482,Wellesley,"{'latitude': 42.30259091, 'longitude': -71.28560936}",(781) 235-7262,[]
4790,Love + Flour Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'macarons', 'title': 'Macarons'}]",52,4.0,"['303 S Broadway', 'Salem, NH 03079']",03079,Salem,"{'latitude': 42.7574653, 'longitude': -71.2107494}",(603) 912-5214,['delivery']
4791,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",87,3.5,"['575 Worcester Rd', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.298595, 'longitude': -71.421094}",(508) 628-9525,[]
4792,A New Leaf,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",55,3.5,"['920 Great Plain Ave', 'Needham, MA 02492']",02492,Needham,"{'latitude': 42.28014777109708, 'longitude': -71.23494485754817}",(781) 449-6777,"['pickup', 'delivery']"
4795,Concord Market,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",22,3.0,"['77 Lowell Rd', 'Concord, MA 01742']",01742,Concord,"{'latitude': 42.462846, 'longitude': -71.351661}",(978) 369-7500,[]
4796,Waltham India Market,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",94,3.0,"['315 Moody St', 'Waltham, MA 02453']",02453,Waltham,"{'latitude': 42.37075, 'longitude': -71.23739}",(781) 899-6016,[]
4797,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",55,2.5,"['916 Walnut St', 'Newton, MA 02461']",02461,Newton,"{'latitude': 42.330017, 'longitude': -71.206397}",(617) 969-1141,[]
4798,Moonstones,"[{'alias': 'raw_food', 'title': 'Live/Raw Food'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",442,4.0,"['185 Chelmsford St', 'Chelmsford, MA 01824']",01824,Chelmsford,"{'latitude': 42.6083, 'longitude': -71.3407}",(978) 256-7777,"['pickup', 'delivery']"
4799,Wegmans,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",257,4.0,"['53 Third Ave', 'Burlington, MA 01803']",01803,Burlington,"{'latitude': 42.4859180818861, 'longitude': -71.225170426613}",(781) 418-0700,[]
5048,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",49,3.5,"['255 Amherst St', 'Nashua, NH 03063']",03063,Nashua,"{'latitude': 42.77957, 'longitude': -71.496514}",(603) 318-7550,[]
5051,Walmart Supercenter,"[{'alias': 'deptstores', 'title': 'Department Stores'}, {'alias': 'grocery', 'title': 'Grocery'}]",32,2.0,"['85 State Rte 101A', 'Amherst, NH 03031']",03031,Amherst,"{'latitude': 42.809568, 'longitude': -71.579337}",(603) 672-3421,[]
5076,Kennedy's Market,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",32,4.0,"['247 Maple St', 'Marlborough, MA 01752']",01752,Marlborough,"{'latitude': 42.33861558825932, 'longitude': -71.54283258548817}",(508) 485-5800,['delivery']
5232,Market Basket,"[{'alias': 'grocery', 'title': 'Grocery'}]",38,4.0,"['5 Garden Ln', 'Londonderry, NH 03053']",03053,Londonderry,"{'latitude': 42.86968, 'longitude': -71.346246}",(603) 434-3780,[]
5241,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",61,3.5,"['121 S River Rd', 'Bedford, NH 03110']",03110,Bedford,"{'latitude': 42.95464618, 'longitude': -71.47653996}",(603) 218-1900,[]
5244,Hannaford Supermarket,"[{'alias': 'grocery', 'title': 'Grocery'}]",10,2.5,"['7 Kilton Rd', 'Bedford, NH 03110']",03110,Bedford,"{'latitude': 42.9574254970491, 'longitude': -71.480182564411}",(603) 625-5431,[]
5363,Stop & Shop,"[{'alias': 'grocery', 'title': 'Grocery'}]",6,2.5,"['949 Grafton St', 'Worcester, MA 01604']",01604,Worcester,"{'latitude': 42.2471076255386, 'longitude': -71.75816343281456}",(508) 791-8855,[]
5407,Market Basket,"[{'alias': 'grocery', 'title': 'Grocery'}]",68,3.0,"['274 Hartford Ave', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.1165248327332, 'longitude': -71.4623088066029}",(508) 966-3044,[]
5410,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",84,3.0,"['255 Hartford Ave', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.111262, 'longitude': -71.461699}",(508) 966-3331,[]
5412,Volante Farms,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",110,3.5,"['292 Forest St', 'Needham, MA 02492']",02492,Needham,"{'latitude': 42.292747, 'longitude': -71.250313}",(781) 444-2351,['delivery']
5414,Shaw's,"[{'alias': 'grocery', 'title': 'Grocery'}]",32,2.5,"['301 Pond St', 'Ashland, MA 01721']",01721,Ashland,"{'latitude': 42.2410596, 'longitude': -71.4331098}",(508) 881-5125,[]
5438,Farm Fresh Providence Farmers Market,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",83,4.5,"['10 Sims Ave', 'Providence, RI 02909']",02909,Providence,"{'latitude': 41.8270445, 'longitude': -71.43350428220882}",(401) 312-4250,[]
5442,Honest Green Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",10,2.5,"['313 Iron Horse Way', 'Providence, RI 02908']",02908,Providence,"{'latitude': 41.8291928, 'longitude': -71.4306557}",(401) 278-1805,[]
5445,Garden Grille,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",619,4.5,"['727 East Ave', 'Unit 7', 'Pawtucket, RI 02860']",02860,Pawtucket,"{'latitude': 41.858243899424394, 'longitude': -71.39151758221124}",(401) 726-2826,"['delivery', 'pickup']"
5446,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",204,4.0,"['300 Legacy Pl', 'Dedham, MA 02026']",02026,Dedham,"{'latitude': 42.2326354, 'longitude': -71.17785206}",(781) 329-7100,[]
5447,Plant City,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",495,4.0,"['334 S Water St', 'Providence, RI 02903']",02903,Providence,"{'latitude': 41.82079, 'longitude': -71.40416}",(401) 429-2029,['delivery']
5448,Hope Street Farmers' Market,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",71,4.5,"['1015 Hope St', 'Lippitt Park', 'Providence, RI 02906']",02906,Providence,"{'latitude': 41.85469, 'longitude': -71.392044}",,[]
5450,Condesa Restaurante Mexicano,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mexican', 'title': 'Mexican'}]",228,4.0,"['970 Douglas Pike', 'Smithfield, RI 02917']",02917,Smithfield,"{'latitude': 41.91561, 'longitude': -71.51909}",(401) 349-3935,"['pickup', 'delivery']"
5454,Italian Corner,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'delis', 'title': 'Delis'}]",239,4.5,"['10 Boyd Ave', 'East Providence, RI 02914']",02914,East Providence,"{'latitude': 41.80809, 'longitude': -71.348587}",(401) 431-1737,['delivery']
5456,Oath Pizza - Chestnut Hill,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}]",147,4.0,"['210 Boylston St', 'Chestnut Hill, MA 02467']",02467,Chestnut Hill,"{'latitude': 42.318735, 'longitude': -71.176129}",(617) 467-4232,"['delivery', 'pickup']"
5459,Beatnic - Providence,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",171,3.5,"['223 Thayer St', 'Providence, RI 02906']",02906,Providence,"{'latitude': 41.827793, 'longitude': -71.400439}",(212) 290-8000,"['delivery', 'pickup']"
5461,Dave's Marketplace,"[{'alias': 'grocery', 'title': 'Grocery'}]",38,3.5,"['2077 Diamond Hill Rd', 'Cumberland, RI 02864']",02864,Cumberland,"{'latitude': 41.9452109, 'longitude': -71.402012}",(401) 333-7979,[]
5464,The Pantry,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",40,4.0,"['20 Newman Ave', 'East Providence, RI 02916']",02916,East Providence,"{'latitude': 41.840794, 'longitude': -71.3543312}",(401) 228-6691,['delivery']
5596,Big Y World Class Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",17,2.5,"['7 Medway Rd', 'Milford, MA 01757']",01757,Milford,"{'latitude': 42.14836959, 'longitude': -71.50301416}",(508) 422-9300,[]
5621,The Green Grocer,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'grocery', 'title': 'Grocery'}]",20,5.0,"['934 E Main Rd', 'Portsmouth, RI 02871']",02871,Portsmouth,"{'latitude': 41.560186, 'longitude': -71.255112}",(401) 683-0007,[]
5626,Nature's Goodness Natural Food,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'herbsandspices', 'title': 'Herbs & Spices'}, {'alias': 'grocery', 'title': 'Grocery'}]",13,4.5,"['510 E Main Rd', 'unit 5', 'Middletown, RI 02842']",02842,Middletown,"{'latitude': 41.522264, 'longitude': -71.283824}",(401) 847-7480,[]
5634,Lees Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",43,4.0,"['796 Main Rd', 'Westport, MA 02790']",02790,Westport,"{'latitude': 41.580651434639, 'longitude': -71.088815783975}",(508) 636-3348,[]
5644,Plant City X,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",63,4.0,"['619 West Main Rd', 'Middletown, RI 02842']",02842,Middletown,"{'latitude': 41.51966, 'longitude': -71.29925}",(401) 324-5199,[]
5663,A Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",40,4.0,"['181 Bellevue Ave', 'Bellevue Garden Shopping Center', 'Newport, RI 02840']",02840,Newport,"{'latitude': 41.483147, 'longitude': -71.30969}",(401) 846-8137,[]
5666,Phoenicia Mediterranean Foods,"[{'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",4,5.0,"['1025 Main St', 'Unit 6', 'Weymouth, MA 02190']",02190,Weymouth,"{'latitude': 42.169375, 'longitude': -70.956034}",(339) 201-7067,"['delivery', 'pickup']"
5850,Shaw's,"[{'alias': 'grocery', 'title': 'Grocery'}]",22,3.0,"['585 Taunton Ave', 'East Providence, RI 02914']",02914,East Providence,"{'latitude': 41.82052905480808, 'longitude': -71.35885655879974}",(401) 434-0029,[]
5851,Stop & Shop,"[{'alias': 'grocery', 'title': 'Grocery'}]",16,3.0,"['377 Chauncy St', 'Mansfield, MA 02048']",02048,Mansfield,"{'latitude': 42.0328217, 'longitude': -71.236734}",(508) 337-9450,[]
5965,Stop & Shop,"[{'alias': 'grocery', 'title': 'Grocery'}]",9,2.0,"['70 Mendon Rd', 'Cumberland, RI 02864']",02864,Cumberland,"{'latitude': 41.9133072, 'longitude': -71.4057411}",(401) 722-3300,[]
6080,Stop & Shop,"[{'alias': 'grocery', 'title': 'Grocery'}]",21,3.0,"['251 Washington St', 'Attleboro, MA 02703']",02703,Attleboro,"{'latitude': 41.9239141, 'longitude': -71.3586313}",(508) 399-6019,[]
6081,Brigido's Marketplace,"[{'alias': 'grocery', 'title': 'Grocery'}]",13,3.0,"['25 Village Plaza Way', 'North Scituate, RI 02857']",02857,North Scituate,"{'latitude': 41.83682852473811, 'longitude': -71.57408221593194}",(401) 934-2283,[]
6082,Stop & Shop,"[{'alias': 'grocery', 'title': 'Grocery'}]",9,1.5,"['595 Smithfield Rd', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 41.981632, 'longitude': -71.5163284}",(401) 769-0112,[]
6389,Sprout and Lentil,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'burgers', 'title': 'Burgers'}]",25,5.0,"['796 Aquidneck Ave', 'Unit 3', 'Middletown, RI 02840']",02840,Middletown,"{'latitude': 41.50976, 'longitude': -71.282921}",(401) 426-0500,['delivery']
6646,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",78,3.5,"['261 Waterman St', 'Providence, RI 02906']",02906,Providence,"{'latitude': 41.82781824030594, 'longitude': -71.38611821416814}",(401) 272-1690,[]
6830,Sunizona Family Farms,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",8,5.0,"['5655 E Gaskill Rd', 'Willcox, AZ 85643']",85643,Willcox,"{'latitude': 31.99656, 'longitude': -109.67429}",,[]
