,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
89,Crazy Noodles,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",109,4.0,"['36 Main St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.37596, 'longitude': -72.51913}",(413) 253-3287,['delivery']
90,Esselon Cafe and Coffee Roasting,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",311,4.0,"['99 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.3413112667955, 'longitude': -72.5976977566659}",(413) 585-1515,"['pickup', 'delivery']"
91,Nourish Wellness Cafe And Juice Bar,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",80,4.0,"['10 Bridge St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.32078, 'longitude': -72.62851}",(413) 727-3260,['delivery']
92,Bombay Royale,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",212,4.5,"['1 Roundhouse Plz', 'Ste 4', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3167408799557, 'longitude': -72.6318416704081}",(413) 341-3537,"['pickup', 'delivery']"
93,Share Amherst,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",48,4.0,"['178 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.37829, 'longitude': -72.52053}",(413) 253-9441,[]
94,Mosaic Cafe,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",146,4.0,"['78 Masonic St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3190536499023, 'longitude': -72.6332626342773}",(413) 585-1155,"['pickup', 'delivery']"
95,Kaiju,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",71,3.5,"['30 Boltwood Walk', 'Basement', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.376387, 'longitude': -72.518217}",(413) 461-0405,"['delivery', 'pickup']"
96,The Quarters,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",136,4.0,"['8 Railroad St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.34408, 'longitude': -72.59122}",(413) 429-4263,['delivery']
97,The Works Bakery Café,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",74,3.0,"['48 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.376465, 'longitude': -72.52031}",(413) 835-0561,['delivery']
98,Sunset Grill and Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",25,3.5,"['150 Fearing St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.38105, 'longitude': -72.52728}",(413) 835-0568,['delivery']
99,Thai Garden,"[{'alias': 'thai', 'title': 'Thai'}]",203,4.0,"['2 Bridge St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.32072, 'longitude': -72.62863}",(413) 587-3336,['delivery']
100,The Roost,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",231,4.0,"['1 Market St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.32098, 'longitude': -72.62823}",(413) 587-2625,['delivery']
101,Miss Saigon,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",210,4.0,"['96 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.377159, 'longitude': -72.5204679}",(413) 253-9988,['delivery']
102,Familiars Coffee & Tea,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",52,4.5,"['6 Strong Ave', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.320036, 'longitude': -72.628294}",(413) 727-3578,[]
103,House of Teriyaki,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",97,4.0,"['1177 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.40953, 'longitude': -72.53044}",(413) 549-3666,['delivery']
104,Hungry Ghost Bread,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'pizza', 'title': 'Pizza'}]",169,4.5,"['62 State St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.31992, 'longitude': -72.6346}",(413) 582-9009,['delivery']
105,Haymarket Cafe,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",236,4.0,"['185 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3182669142015, 'longitude': -72.6318376280419}",(413) 586-9969,['delivery']
106,Ginger Garden,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}]",175,3.5,"['351 Northampton Rd', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.3669775033261, 'longitude': -72.5339299812913}",(413) 256-6666,['delivery']
107,Yokohama Ramen,"[{'alias': 'ramen', 'title': 'Ramen'}]",59,3.5,"['88 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3187214467049, 'longitude': -72.6306232680921}",(413) 570-4703,"['pickup', 'delivery']"
108,Amanouz Cafe,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",324,4.5,"['44 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3196, 'longitude': -72.62906}",(413) 585-9128,"['pickup', 'delivery']"
109,Roadhouse Cafe,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",79,3.0,"['178 Federal St', 'Belchertown, MA 01007']",01007,Belchertown,"{'latitude': 42.298276, 'longitude': -72.415724}",(413) 323-6175,[]
110,Hillside Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wraps', 'title': 'Wraps'}]",60,4.5,"['173 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.3424679785967, 'longitude': -72.5839910656214}",(413) 585-0003,['delivery']
111,Uya Poke Bowl,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",20,4.5,"['8 Crafts Ave', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.317477, 'longitude': -72.631541}",(413) 727-3933,"['pickup', 'delivery']"
112,Hadley Scoop at the Silos,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",17,5.0,"['102 Mill Valley Rd', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.349583, 'longitude': -72.550386}",(413) 552-9419,[]
113,Local Burger,"[{'alias': 'burgers', 'title': 'Burgers'}]",462,4.0,"['16 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.31989, 'longitude': -72.62869}",(413) 586-5857,['delivery']
114,Homestead.,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",87,4.0,"['7 Strong Ave', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3199679328172, 'longitude': -72.6285998420788}",(413) 586-0502,['delivery']
115,Hillside Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",26,4.5,"['265 Greenfield Rd', 'South Deerfield, MA 01373']",01373,South Deerfield,"{'latitude': 42.50779, 'longitude': -72.606161}",(413) 665-5533,['delivery']
116,Glazed Doughnut Shop,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",126,4.0,"['19 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.37598, 'longitude': -72.51954}",(413) 230-6811,"['pickup', 'delivery']"
117,IYA Sushi and Noodle Kitchen,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'noodles', 'title': 'Noodles'}]",217,4.0,"['15 College St', 'South Hadley, MA 01075']",01075,South Hadley,"{'latitude': 42.2589501441633, 'longitude': -72.5757062618697}",(413) 538-8222,"['pickup', 'delivery']"
118,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1,1.0,"['308 College St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.3731968707636, 'longitude': -72.5043841078877}",(413) 835-0478,"['pickup', 'delivery']"
119,Woodstar Cafe,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",201,4.0,"['60 Masonic St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.318781, 'longitude': -72.633307}",(413) 585-9777,['delivery']
120,Wheelhouse,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'newamerican', 'title': 'American (New)'}]",14,4.5,"['383 Main St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.3756729, 'longitude': -72.512355}",(413) 323-3322,[]
121,Jake's Restaurant,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'burgers', 'title': 'Burgers'}]",462,4.5,"['17 King St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.319966, 'longitude': -72.629955}",(413) 584-9613,"['pickup', 'delivery']"
122,Bueno Y Sano,"[{'alias': 'mexican', 'title': 'Mexican'}]",16,4.0,"['3 Elm Streeet', 'South Deerfield, MA 01373']",01373,South Deerfield,"{'latitude': 42.477567, 'longitude': -72.608631}",(413) 665-4241,"['pickup', 'delivery']"
123,Formosa Chinese Restaurant,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",60,4.0,"['62 Main St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.3758907917114, 'longitude': -72.5185187374798}",(413) 253-7835,['delivery']
124,Wildwood Barbeque,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",184,3.5,"['235 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.34658231097576, 'longitude': -72.57220171549027}",(413) 584-4227,"['pickup', 'delivery']"
125,La Veracruzana Mexican Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",119,3.5,"['63 S Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.375274, 'longitude': -72.520086}",(413) 253-6900,"['pickup', 'delivery']"
126,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,4.5,"['180 N King St', 'North Hampton, MA 01060']",01060,North Hampton,"{'latitude': 42.341656, 'longitude': -72.643856}",(413) 586-2800,"['pickup', 'delivery']"
127,Antonio's Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",78,4.0,"['31 Federal St', 'Belchertown, MA 01007']",01007,Belchertown,"{'latitude': 42.2898815960091, 'longitude': -72.4088935579308}",(413) 323-6844,[]
128,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1,4.0,"['5C Clark Mountain Rd', 'Sunderland, MA 01375']",01375,Sunderland,"{'latitude': 42.4507409061699, 'longitude': -72.5608282907318}",(413) 665-0900,[]
129,Cindy's Drive In,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",52,4.5,"['455 E State St', 'Granby, MA 01033']",01033,Granby,"{'latitude': 42.2646768906583, 'longitude': -72.4798295893378}",(413) 467-9866,[]
130,Bub's BBQ,"[{'alias': 'bbq', 'title': 'Barbeque'}]",181,3.5,"['676 Amherst Rd', 'Sunderland, MA 01375']",01375,Sunderland,"{'latitude': 42.4303359985352, 'longitude': -72.5412445068359}",(413) 548-9630,"['pickup', 'delivery']"
131,LimeRed Teahouse,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",121,4.0,"['50 Main St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.376, 'longitude': -72.51888}",(413) 230-3422,"['pickup', 'delivery']"
132,Alina's Ristorante,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",132,4.0,"['96 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.34172, 'longitude': -72.59766}",(413) 584-8000,['delivery']
133,Bueno Y Sano,"[{'alias': 'mexican', 'title': 'Mexican'}]",157,4.0,"['134 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.318645, 'longitude': -72.630712}",(413) 586-7311,"['pickup', 'delivery']"
134,Oriental Taste,"[{'alias': 'chinese', 'title': 'Chinese'}]",101,4.0,"['41 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3198356074726, 'longitude': -72.6293274615026}",(413) 582-6888,"['pickup', 'delivery']"
135,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",8,3.0,"['4 Main St', 'Store 1A', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.3758654810346, 'longitude': -72.5196445020015}",(413) 256-1919,"['pickup', 'delivery']"
136,India House Restaurant,"[{'alias': 'indpak', 'title': 'Indian'}]",229,4.0,"['45 State St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.31911, 'longitude': -72.63403}",(413) 586-6344,"['pickup', 'delivery']"
137,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,3.5,"['337 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.3545338025272, 'longitude': -72.5526640950219}",(413) 585-0670,"['pickup', 'delivery']"
138,BridgeSide Grille,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",62,3.5,"['9 Amherst Rd', 'Sunderland, MA 01375']",01375,Sunderland,"{'latitude': 42.465655, 'longitude': -72.57859}",(413) 397-8101,"['pickup', 'delivery']"
139,Paradise Of India Restaurant,"[{'alias': 'indpak', 'title': 'Indian'}]",48,3.5,"['87 Main St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.375682107816, 'longitude': -72.518003456808}",(413) 256-1067,['delivery']
140,Pita Pockets,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}]",169,5.0,"['193 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.31825, 'longitude': -72.63199}",(413) 341-3629,['delivery']
141,Filos Greek Taverna,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}]",237,4.0,"['279 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3178238, 'longitude': -72.6337045}",(413) 586-3456,['delivery']
142,Valentine Dining Hall,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",6,3.5,"['59 College St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.3731250339904, 'longitude': -72.51625}",(413) 542-2220,[]
143,Cornucopia Natural Wellness Market,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",15,4.5,"['150 Main St', 'Ste 8', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3181819, 'longitude': -72.6306953}",(413) 586-3800,[]
144,Gohyang Korean Restaurant,"[{'alias': 'korean', 'title': 'Korean'}]",63,4.0,"['113 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.3418961, 'longitude': -72.5941849}",(413) 586-8848,"['pickup', 'delivery']"
145,Iconica Social Club,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",33,4.5,"['1 Amber Ln', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3183623879961, 'longitude': -72.6321603086328}",(413) 341-0258,[]
146,Insomnia Cookies,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",46,2.5,"['30 Main St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.3757045716047, 'longitude': -72.5193605571985}",(413) 887-3352,"['pickup', 'delivery']"
147,Panda East,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",100,3.5,"['103 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.37722, 'longitude': -72.51936}",(413) 256-8923,['delivery']
148,GoBerry,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",109,4.5,"['80 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3192219436169, 'longitude': -72.6301009207964}",(413) 586-9290,[]
149,Arigato Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",80,3.5,"['11 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.376005860532395, 'longitude': -72.51967726673857}",(413) 253-1070,['delivery']
150,Flayvors of Cook Farm,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'desserts', 'title': 'Desserts'}]",126,4.5,"['129 S Maple St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.32956291938647, 'longitude': -72.54982729639059}",(413) 584-2224,['delivery']
151,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",42,4.0,"['375 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.358222, 'longitude': -72.5495308}",(413) 587-3260,[]
152,Chipotle Mexican Grill,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",82,2.0,"['334 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.35694, 'longitude': -72.5538626346783}",(413) 587-9888,"['pickup', 'delivery']"
153,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4,2.5,"['145 N Main St', 'Belchertown, MA 01007']",01007,Belchertown,"{'latitude': 42.2886725, 'longitude': -72.4075052577242}",(413) 323-4735,[]
154,Mi Tierra,"[{'alias': 'mexican', 'title': 'Mexican'}]",132,3.5,"['48 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.3405706, 'longitude': -72.6053010552254}",(413) 587-9820,"['pickup', 'delivery']"
155,Absolute Zero,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",30,4.5,"['229 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.31805, 'longitude': -72.63261}",(413) 727-8926,['delivery']
156,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,3.0,"['1 Greenfield Rd', 'South Deerfield, MA 01373']",01373,South Deerfield,"{'latitude': 42.4708609610147, 'longitude': -72.6158315565979}",(413) 665-9830,[]
157,The Dirty Truth,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",216,3.0,"['29 Main St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.32026, 'longitude': -72.62915}",(413) 585-5999,[]
158,Log Cabin,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",39,4.0,"['500 Easthampton Rd', 'Holyoke, MA 01040']",01040,Holyoke,"{'latitude': 42.23680426014327, 'longitude': -72.65179996981963}",(413) 535-5077,[]
159,Primo Pizzeria,"[{'alias': 'pizza', 'title': 'Pizza'}]",30,3.5,"['103 Russell St', 'Hadley, MA 01035']",01035,Hadley,"{'latitude': 42.3414840698242, 'longitude': -72.5956878662109}",(413) 585-0950,['delivery']
160,Moge Tee Amherst,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",30,3.5,"['71 N Pleasant St', 'Amherst, MA 01002']",01002,Amherst,"{'latitude': 42.37675, 'longitude': -72.51945}",(413) 835-0628,"['pickup', 'delivery']"
161,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2,1.0,"['139 West St', 'Ware, MA 01082']",01082,Ware,"{'latitude': 42.2565590603235, 'longitude': -72.2514917123829}",(413) 277-0438,[]
162,Osaka,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",286,3.5,"['7 Old S St', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.31764, 'longitude': -72.6312}",(413) 587-9548,['delivery']
163,Eastside Grill,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",171,3.5,"['19 Strong Ave', 'Northampton, MA 01060']",01060,Northampton,"{'latitude': 42.3195813, 'longitude': -72.6282603}",(413) 586-3347,['delivery']
